,Title,Published_date,Views,Comments,Month
2129,"Comments, Escape Sequences & Print Statement| Python Tutorials For Absolute Beginners In Hindi #6",2018-11-27,1067841,2084,Nov
2130,Using Python As A Calculator | Python Tutorials For Absolute Beginners In Hindi #5,2018-11-26,861437,523,Nov
2131,Writing Our First Python Program | Python Tutorials For Absolute Beginners In Hindi #4,2018-11-26,1073795,1092,Nov
2132,Using Modules & Pip In Python | Python Tutorials For Absolute Beginners In Hindi #3,2018-11-25,1304091,1358,Nov
2133,Downloading Python and Pycharm Installation | Python Tutorials For Absolute Beginners In Hindi #2,2018-11-25,2525511,4642,Nov
2134,What is Programming & Why Learn Python? | Python Tutorials For Absolute Beginners In Hindi #1,2018-11-25,1542934,1372,Nov
2135,Beginner Friendly Full Python Tutorials(Teaser) | Python Tutorials For Absolute Beginners In Hindi#0,2018-11-24,2646355,2127,Nov
2136,What is Docker? | Containerization Explained! | Why use Docker Container? (In Hindi),2018-11-23,341433,305,Nov
2137,Logistic Regression : Overview And Working - Machine Learning Tutorials Using Python In Hindi,2018-11-22,95135,414,Nov
2138,[Hindi] Message Flashing And Other Python Flask Resources | Web Development Using Flask & Python #25,2018-11-21,28310,153,Nov
2139,[Hindi] Hosting Flask App On Ubuntu Production Server WSGI - Web Development Using Flask & Python#24,2018-11-18,35893,118,Nov
2140,Adding Music and Background Image In Pygame - Python Game Development Using Pygame In Hindi #21,2018-11-15,63761,340,Nov
2141,Bootstrap 4 Tutorial For Beginners In Hindi - हिंदी में (2021),2018-11-02,232784,470,Nov
2142,15 Minute Python Tutorial For Beginners In Hindi (Full & Complete Python Crash Course),2018-10-11,800923,1026,Oct
2143,Which python version is best?,2018-10-10,51161,84,Oct
2144,Cheat Codes & Home Screen In Pygame - Python Game Development Using Pygame In Hindi #20,2018-10-09,30232,110,Oct
2145,Snakes Game: Creating High Score & Displaying It - Python Game Development Using Pygame In Hindi #19,2018-10-06,30347,71,Oct
2146,"🔥Yes, Machine Learning Using Python In Few Minutes Is Possible In 2021! (See How)",2018-10-05,47006,550,Oct
2147,Handling Game Over and Collision In Pygame - Python Game Development Using Pygame In Hindi #18,2018-10-03,30043,158,Oct
2148,Snakes Game: Length Increment Logic - Python Game Development Using Pygame In Hindi #17,2018-10-02,44479,232,Oct
2149,"Adding Score, Replotting Food & Changing Size - Python Game Development Using Pygame In Hindi #16",2018-10-02,32717,158,Oct
2150,Creating Food For Snake To Eat - Python Game Development Using Pygame In Hindi #15,2018-10-01,29220,73,Oct
2151,Making Snake Move On Arrow Key Press - Python Game Development Using Pygame In Hindi #14,2018-10-01,30612,538,Oct
2152,Giving Speed To Our Snake In X and Y directions - Python Game Development Using Pygame In Hindi #13,2018-10-01,28121,57,Oct
2153,Making Snake Move In All Directions - Python Game Development Using Pygame In Hindi #12,2018-09-30,31007,80,Sep
2154,OverFitting And UnderFitting In Models Explained - Machine Learning Tutorials Using Python In Hindi,2018-09-30,61998,252,Sep
2155,Moving Our Snake And Setting Game FPS - Python Game Development Using Pygame In Hindi #11,2018-09-30,34769,106,Sep
2156,"K Nearest Neighbors: Pros, Cons and Working -  Machine Learning Tutorials Using Python In Hindi",2018-09-29,53022,752,Sep
2157,Creating The Head Of Our Snake - Python Game Development Using Pygame In Hindi #10,2018-09-29,38396,121,Sep
2158,Creating Ground For Our Snakes Game - Python Game Development Using Pygame In Hindi #9,2018-09-29,66098,98,Sep
2159,Coding Our First Game In Pygame - Python Game Development Using Pygame In Hindi #8,2018-09-28,50404,112,Sep
2160,[Hindi] K Nearest Neighbor Classification In Python - Machine Learning Tutorials Using Python Hindi,2018-09-28,77419,162,Sep
2161,Event Types and Key Press Handling In Pygame - Python Game Development Using Pygame In Hindi #7,2018-09-28,46414,245,Sep
2162,Handling Events In Pygame - Python Game Development Using Pygame In Hindi #6,2018-09-27,46016,253,Sep
2163,Creating The Game Loop In Pygame - Python Game Development Using Pygame In Hindi #5,2018-09-27,51870,70,Sep
2164,Game Specific Variables In Pygame - Python Game Development Using Pygame In Hindi #4,2018-09-26,56889,103,Sep
2165,[Hindi] Supervised Learning : Classification  - Machine Learning Tutorials Using Python In Hindi,2018-09-26,66820,399,Sep
2166,Creating The Game Window - Python Game Development Using Pygame In Hindi #3,2018-09-26,82525,193,Sep
2167,Pygame Installation and Tips - Python Game Development Using Pygame In Hindi #2,2018-09-25,100936,166,Sep
2168,Flappy Bird Game In Python - Python Game Development Using Pygame In Hindi #1,2018-09-25,225805,237,Sep
2169,"[Hindi] Property Decorators, Setters & Deleters? | Object Oriented Programming Using Python #9",2018-09-23,30435,93,Sep
2170,[Hindi] Magic/Dunder Methods In Python? | Object Oriented Programming Using Python Tutorial #8,2018-09-22,42462,104,Sep
2171,Invalid python interpreter selected for the project pycharm (Solved),2018-09-21,5270,33,Sep
2172,[Hindi] Mini Batch and Stochastic Gradient Descent -Machine Learning Tutorials Using Python In Hindi,2018-09-18,71602,216,Sep
2173,[Hindi] Python Matplotlib Tutorial - Python Data Science and Big Data Tutorials,2018-09-17,123293,215,Sep
2174,"[Solved] ""ModuleNotFoundError: No module named"" Error Even When Module Installed In Pycharm",2018-09-16,247267,358,Sep
2175,[Hindi] Loss Functions and Gradient Descent - Machine Learning Tutorials Using Python In Hindi,2018-09-15,132403,987,Sep
2176,[Hindi] How Does Linear Regression Model Work? (Derivation) - Machine Learning Tutorials In Hindi,2018-09-14,105675,223,Sep
2177,[Hindi] Linear Regression Code In Python Sklearn! - Machine Learning Tutorials In Hindi,2018-09-13,265928,616,Sep
2178,What is Client Side Vs Server Side Programming? | Front end Vs Back End Explained!,2018-09-12,145919,137,Sep
2179,[Hindi] Multiple Regression Model Explained! - Machine Learning Tutorials Using Python In Hindi,2018-09-12,174283,395,Sep
2180,[Hindi] Simple Linear Regression Explained! - Machine Learning Tutorials Using Python In Hindi,2018-09-11,260471,302,Sep
2181,[Hindi] Training And Test Data In ML - Machine Learning Tutorials Using Python In Hindi,2018-09-10,185522,622,Sep
2182,[Hindi] Installing Python Scikit learn For ML -  Machine Learning Tutorials Using Python In Hindi,2018-09-09,189515,144,Sep
2183,"[Hindi] Top 5 Best Books For Python, Data Science and Machine Learning",2018-09-09,35216,78,Sep
2184,[Hindi] Supervised And Unsupervised Learning! - Machine Learning Tutorials Using Python In Hindi,2018-09-09,196417,208,Sep
2185,[Hindi] Data Collection For Machine Learning? - Machine Learning Tutorials Using Python In Hindi,2018-09-08,203371,154,Sep
2186,How To Earn Money In Stock Market Using Python and Data Analysis Of Stock Exchange Data?,2018-09-07,97167,632,Sep
2187,[Hindi] What Are Features And Labels In ML? - Machine Learning Tutorials Using Python In Hindi,2018-09-07,219875,363,Sep
2188,Do You Need Mathematics To Learn Machine Learning?,2018-09-06,52257,132,Sep
2189,[Hindi] Some Machine Learning Facts & Motivation - Machine Learning Tutorials Using Python In Hindi,2018-09-06,232173,203,Sep
2190,[Hindi] Setting Up VS Code For Python + Pros and Cons?,2018-09-05,3206,23,Sep
2191,[Hindi] Why Learn Machine Learning? - Machine Learning Tutorials Using Python In Hindi,2018-09-05,556789,324,Sep
2192,[Hindi] Working With JSON In Python - Python Data Science and Big Data Tutorials,2018-09-05,27644,42,Sep
2193,[Hindi] Merging DataFrames In Pandas - Python Data Science and Big Data Tutorials,2018-09-04,29730,55,Sep
2194,[Hindi] Writing A CSV File In Python Pandas - Python Data Science and Big Data Tutorials,2018-09-04,30973,41,Sep
2195,[Hindi] Reading A CSV File In Python Pandas - Python Data Science and Big Data Tutorials,2018-09-02,59521,254,Sep
2196,[Hindi] Slicing And Adding Columns To A DataFrame - Python Data Science and Big Data Tutorials,2018-09-01,33677,141,Sep
2197,[Hindi] Creating Our First Pandas DataFrame - Python Data Science and Big Data Tutorials,2018-09-01,35618,183,Sep
2198,[Hindi] Introduction To Pandas Module - Python Data Science and Big Data Tutorials,2018-08-31,59380,64,Aug
2199,[Hindi] Machine Learning and Artificial Intelligence Will Take Away Your Jobs?,2018-08-30,7594,59,Aug
2200,[Hindi] How To Make Money From Programming? (More than Jobs),2018-08-29,162012,568,Aug
2201,[Solved] AttributeError: 'module' object has no attribute,2018-08-28,194639,119,Aug
2202,[Hindi] Convert Python Program to Exe Executable,2018-08-27,66929,167,Aug
2203,"[Hindi] Numpy Argsort, Argmin, Argmax And Other Tips - Python Data Science and Big Data Tutorials",2018-08-27,32021,55,Aug
2204,Python Program To Check Whether A Number Is A Palindrome Or Not,2018-08-26,60126,67,Aug
2205,Python Program To Calculate Factorial,2018-08-26,26588,33,Aug
2206,Do You Need A CS Degree To Get A Programming Job Or Interview?,2018-08-26,131992,613,Aug
2207,"[Hindi] Axis, Sorting & Useful Numpy Functions-Python Data Science and Big Data Tutorials in Hindi",2018-08-25,42456,130,Aug
2208,[Hindi] Can We Write Our Own Python Package (Make your own python package)?,2018-08-24,3456,37,Aug
2209,[Hindi] Python Numpy Array Functions and Slicing-Python Data Science and Big Data Tutorials in Hindi,2018-08-21,79168,332,Aug
2210,[Hindi] Numpy Python Tutorial For Beginners | Python Data Science and Big Data Tutorials In Hindi,2018-08-20,98592,411,Aug
2211,[Hindi] Jupyter Notebook Installation and demo | Python Data Science and Big Data Tutorials In Hindi,2018-08-19,243747,754,Aug
2212,"[Hindi] What, Why And How of Big Data Analysis | Python Data Science and Big Data Tutorials In Hindi",2018-08-18,211851,335,Aug
2213,Join Function In Python Explained | Advanced python tutorials in Hindi,2018-08-17,12635,64,Aug
2214,Format Function In Python Explained | Advanced python tutorials in Hindi,2018-08-17,26186,78,Aug
2215,[Hindi] Deleting A Local/Remote Branch In Git - Git and GitHub Tutorials for beginners #11,2018-08-16,27851,217,Aug
2216,[Hindi] Branches In Git - Git and GitHub Tutorials for beginners #10,2018-08-16,39208,153,Aug
2217,Enumerate Function In Python Explained | Advanced python tutorials in Hindi,2018-08-16,13687,19,Aug
2218,[Hindi] Fixing The Add Post Bug - Web Development Using Flask and Python #23,2018-08-16,14655,33,Aug
2219,[Hindi] Bisect Module In Python Explained | Advanced python tutorials in Hindi,2018-08-15,13270,47,Aug
2220,[Hindi] Advanced List Slicing In Python Explained | Advanced python tutorials in Hindi,2018-08-15,15243,56,Aug
2221,[Hindi] Ignoring Files In Git By Adding .gitignore File - Git and GitHub Tutorials for beginners #9,2018-08-14,25445,21,Aug
2222,[Hindi] Cloning A Git Repository - Git and GitHub Tutorials for beginners #8,2018-08-13,183925,57,Aug
2223,[Hindi] Git add -A and Git add . difference - Git and GitHub Tutorials for beginners #7,2018-08-12,24158,18,Aug
2224,[Hindi] Scanning Changes To Files Using git diff command - Git and GitHub Tutorials for beginners #6,2018-08-12,40292,31,Aug
2225,[Hindi] Pushing and Pulling Code From Git - Git and GitHub Tutorials for beginners #5,2018-08-11,291508,156,Aug
2226,[Hindi] Git Three Stage Architecture - Git and GitHub Tutorials for beginners #4,2018-08-09,60953,57,Aug
2227,[Hindi] Our First Git Repository - Git and GitHub Tutorials for beginners #3,2018-08-08,115276,129,Aug
2228,[Hindi] Installing Git - Git and GitHub Tutorials for beginners #2,2018-08-07,123384,53,Aug
2229,[Hindi] Introduction To Git - Git and GitHub Tutorials for beginners #1,2018-08-07,201841,83,Aug
2230,[Hindi] Hosting The Blog On A Server - Web Development Using Flask and Python #22,2018-08-06,25711,100,Aug
2231,[Hindi] Pickle Module In Python Explained!,2018-08-06,9110,41,Aug
2232,[Hindi] Purchasing A Domain Name From Godaddy- Web Development Using Flask and Python #21,2018-08-05,21601,31,Aug
2233,[Hindi] Uploading Flask Blog To GitHub - Web Development Using Flask and Python #20,2018-08-05,29825,61,Aug
2234,[Hindi] Creating Pagination In Flask - Web Development Using Flask and Python #19,2018-08-05,23325,87,Aug
2235,[Hindi] Deleting BlogPosts In Flask - Web Development Using Flask and Python #18,2018-08-05,14617,44,Aug
2236,[Hindi] Uploading Files In Flask - Web Development Using Flask and Python #17,2018-08-05,37829,141,Aug
2237,[Hindi] Adding New Posts To Flask Blog - Web Development Using Flask and Python #16,2018-08-05,31393,184,Aug
2238,"[Hindi] Edit, Delete and File Upload - Web Development Using Flask and Python #15",2018-08-04,38615,174,Aug
2239,[Hindi] Fastest way to learn web development in 2021!,2018-08-04,12889,71,Aug
2240,What Is Virtual Private Server? | VPS explained in Hindi,2018-08-03,21013,51,Aug
2241,[Hindi] Creating Admin Dashboard - Web Development Using Flask and Python #14,2018-08-03,42721,72,Aug
2242,[Hindi] How To Find Execution Time Of A Python Program Using Time Module?,2018-08-02,71354,56,Aug
2243,[Hindi] Designing The Blog's Homepage - Web Development Using Flask and Python #13,2018-08-02,33346,86,Aug
2244,CodeWithHarry Live Stream,2018-08-01,0,0,Aug
2245,[Hindi] But What is* Git and GitHub??,2018-08-01,421724,217,Aug
2246,[Solved] No module named MySQLdb,2018-08-01,60230,281,Aug
2247,[Hindi] Creating Our First Flask Post In Hindi - Web Development Using Flask and Python #12,2018-08-01,46801,214,Aug
2248,[Hindi] Sending Emails Using Flask - Web Development Using Flask and Python #11,2018-07-30,48020,270,Jul
2249,[Hindi] Making Parameters Configurable - Web Development Using Flask and Python #10,2018-07-30,52114,295,Jul
2250,[Hindi] Flask SQLAlchemy Tutorial In Hindi - Web Development Using Flask and Python #9,2018-07-29,113789,634,Jul
2251,[Hindi] Connecting to the Database - Web Development Using Flask and Python #8,2018-07-28,119364,173,Jul
2252,[Hindi] Template Inheritance In Jinja2 - Web Development Using Flask and Python #7,2018-07-28,80159,345,Jul
2253,[Hindi] Creating A Tech Blog - Web Development Using Flask and Python #6,2018-07-27,109512,505,Jul
2254,[Hindi] Jinja Templating Basics - Web Development Using Flask and Python #5,2018-07-26,123484,120,Jul
2255,[Hindi] Simple Bootstrap Site - Web Development Using Flask and Python #4,2018-07-25,121005,159,Jul
2256,[Hindi] Static and Templates folder - Web Development Using Flask and Python #3,2018-07-24,172422,351,Jul
2257,[Hindi] Creating Our First Flask App - Web Development Using Flask and Python #2,2018-07-24,236139,373,Jul
2258,[Hindi] How Websites Work - Web Development Using Flask and Python #1,2018-07-23,359740,304,Jul
2259,[Hindi] Lambda functions in python in Hindi | Advanced python in Hindi,2018-07-22,18546,45,Jul
2260,"Map, Filter and Reduce in Python |  Advanced Python in Hindi",2018-07-18,18165,42,Jul
2261,"List Comprehension, Dictionary Comprehension And Generator Comprehension | Advanced Python in Hindi",2018-07-16,20526,54,Jul
2262,"[Hindi] Iterators, Iterables and Generators in python explained | Advanced python tutorials in Hindi",2018-07-15,65559,65,Jul
2263,[Hindi] Virtual Environment (venv) in python explained | Advanced python tutorials in Hindi,2018-07-11,40518,80,Jul
2264,"[Hindi] Try, Except, Else and Finally in python explained | Advanced python tutorials in Hindi",2018-07-09,38046,43,Jul
2265,[Hindi] *args and **kwargs in python explained | Advanced python tutorials in Hindi,2018-07-08,36233,74,Jul
2266,"[Hindi] if __name__ == ""__main__"" in python explained | Advanced python in Hindi",2018-07-07,118173,107,Jul
2267,[Hindi] Inheritance In Python oops | Object Oriented Programming In Python Tutorial #7,2018-06-20,41747,56,Jun
2268,[Hindi] Static Methods In Python oops | Object Oriented Programming In Python Tutorial #6,2018-06-16,39098,37,Jun
2269,[Hindi] Class Methods As Alternative Constructor | Object Oriented Programming In Python Tutorial #5,2018-06-15,50725,51,Jun
2270,[Hindi] Class Methods In Python | Object Oriented Programming Using Python Tutorial #4,2018-06-14,69945,99,Jun
2271,[Hindi] Instance and Class Variables | Object Oriented Programming Using Python Tutorial #3,2018-06-13,100559,231,Jun
2272,"[Hindi] Classes, Objects and Constructors | Object Oriented Programming Using Python Tutorial #2",2018-06-10,144992,148,Jun
2273,[Hindi] Why OOPs In Python? | Object Oriented Programming Using Python Programming Tutorial #1,2018-06-09,197593,162,Jun
2274,Creating a Realtime PHP Chatroom Using PHP & Jquery #7,2018-06-09,29925,133,Jun
